player_name,age,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,isallstar
Terrence Ross,22,73,6.4,2.0,0.7,-3.3,0.032,0.106,0.195,0.491,0.073,0
Terrence Jones,21,19,5.5,3.4,0.8,-2.6,0.107,0.154,0.179,0.512,0.09,0
Tyler Honeycutt,22,9,0.9,1.1,0.2,-17.8,0.081,0.233,0.217,0.337,0.111,0
Will Barton,22,73,4.0,2.0,0.8,-13.4,0.045,0.147,0.203,0.437,0.113,0
Tyshawn Taylor,23,38,2.2,0.5,0.6,-12.1,0.011,0.089,0.262,0.43,0.181,0
Tyler Zeller,23,77,7.9,5.7,1.2,-8.0,0.086,0.162,0.159,0.486,0.075,0
Draymond Green,23,79,2.9,3.3,0.7,0.4,0.062,0.204,0.141,0.404,0.076,1
Robert Sacre,24,32,1.3,1.1,0.2,-12.3,0.048,0.136,0.134,0.407,0.045,0
Reggie Jackson,23,70,5.3,2.4,1.7,7.4,0.025,0.163,0.19,0.531,0.204,0
Quincy Miller,20,7,1.3,0.3,0.4,-3.7,0.036,0.038,0.199,0.349,0.143,0
Quincy Acy,22,29,4.0,2.7,0.4,12.1,0.108,0.152,0.146,0.632,0.051,0
Perry Jones III,21,38,2.3,1.6,0.3,1.9,0.049,0.195,0.198,0.417,0.057,0
Shelvin Mack,23,31,4.6,1.3,2.2,-3.3,0.008,0.096,0.189,0.537,0.265,0
Doron Lamb,21,47,3.3,1.0,0.7,-8.9,0.016,0.075,0.156,0.433,0.085,0
Donatas Motiejunas,22,44,5.7,2.1,0.7,3.1,0.078,0.119,0.222,0.531,0.091,0
Chandler Parsons,24,76,15.5,5.3,3.5,2.6,0.033,0.131,0.184,0.584,0.157,0
Charles Jenkins,24,59,1.9,0.5,0.7,-0.6,0.019,0.058,0.155,0.425,0.167,0
Brandon Knight,21,75,13.3,3.3,4.0,-3.1,0.026,0.092,0.227,0.511,0.216,0
Andrew Nicholson,23,75,7.8,3.4,0.6,-6.9,0.063,0.172,0.221,0.557,0.062,0
Anthony Davis,20,64,13.5,8.2,1.0,-5.5,0.106,0.236,0.215,0.559,0.06,1
Arnett Moultrie,22,47,3.7,3.1,0.2,-7.5,0.152,0.151,0.14,0.595,0.031,0
Austin Rivers,20,61,6.2,1.8,2.1,-6.8,0.013,0.078,0.172,0.431,0.142,0
Bernard James,28,46,2.8,2.8,0.1,-0.6,0.118,0.202,0.133,0.541,0.02,0
Bismack Biyombo,20,80,4.8,7.3,0.4,-8.9,0.1,0.209,0.103,0.472,0.025,0
Bradley Beal,20,56,13.9,3.8,2.4,-3.1,0.027,0.107,0.22,0.515,0.136,1
DeAndre Liggins,25,39,1.5,1.4,0.4,-2.9,0.05,0.155,0.109,0.528,0.077,0
Derrick Williams,22,78,12.0,5.5,0.6,-5.3,0.056,0.205,0.237,0.515,0.044,0
Dion Waiters,21,61,14.7,2.4,3.0,-6.3,0.014,0.09,0.261,0.492,0.178,0
Chris Singleton,23,57,4.1,3.2,0.6,-4.6,0.06,0.166,0.157,0.425,0.065,0
Darius Morris,22,48,4.0,1.2,1.6,0.8,0.038,0.051,0.162,0.475,0.175,0
Cory Joseph,21,28,4.5,1.9,1.9,-1.5,0.034,0.111,0.161,0.528,0.199,0
Damian Lillard,22,82,19.0,3.1,6.5,-2.1,0.015,0.079,0.241,0.546,0.28,1
Darius Johnson-Odom,23,4,0.0,1.0,0.3,-43.1,0.1,0.214,0.269,0.0,0.333,0
Darius Miller,23,52,2.3,1.5,0.8,-5.1,0.013,0.123,0.092,0.529,0.1,0
Jeremy Lamb,21,23,3.1,0.8,0.2,-13.7,0.035,0.098,0.252,0.479,0.063,0
Jeffery Taylor,24,77,6.1,1.9,0.8,-8.9,0.038,0.075,0.15,0.531,0.072,0
Jared Sullinger,21,45,6.0,5.9,0.8,3.7,0.125,0.225,0.149,0.534,0.062,0
Jared Cunningham,22,8,2.0,0.4,0.1,-12.5,0.045,0.087,0.295,0.538,0.111,0
Jan Vesely,23,51,2.5,2.4,0.5,-3.1,0.084,0.151,0.122,0.48,0.069,0
Jeremy Tyler,22,21,1.0,1.0,0.0,7.0,0.1,0.226,0.216,0.413,0.028,0
Jordan Hamilton,22,40,5.2,2.4,0.6,-1.2,0.082,0.175,0.246,0.49,0.089,0
Jonas Valanciunas,21,62,8.9,6.0,0.7,-3.7,0.099,0.201,0.171,0.619,0.051,0
Jon Leuer,24,28,2.0,1.3,0.3,-18.0,0.074,0.167,0.159,0.485,0.074,0
John Henson,22,63,6.0,4.7,0.5,-2.5,0.14,0.238,0.221,0.497,0.063,0
Jimmy Butler,23,82,8.6,4.0,1.4,1.9,0.073,0.105,0.147,0.574,0.088,1
Jimmer Fredette,24,69,7.2,1.0,1.3,-6.3,0.022,0.064,0.235,0.546,0.154,0
John Jenkins,22,61,6.1,1.5,0.9,-7.9,0.021,0.096,0.183,0.576,0.105,0
Josh Harrellson,24,6,1.7,1.2,0.0,3.8,0.12,0.111,0.199,0.506,0.0,0
Festus Ezeli,23,78,2.4,4.0,0.3,-0.8,0.146,0.166,0.108,0.467,0.028,0
Fab Melo,23,6,1.2,0.5,0.0,-9.1,0.0,0.077,0.115,0.451,0.0,0
Evan Fournier,20,38,5.3,0.9,1.2,7.7,0.016,0.066,0.204,0.597,0.153,0
Enes Kanter,21,70,7.2,4.3,0.4,3.7,0.147,0.176,0.211,0.588,0.05,0
Jae Crowder,22,78,5.0,2.4,1.2,0.7,0.029,0.128,0.151,0.491,0.103,0
Isaiah Thomas,24,79,13.9,2.0,4.0,-4.1,0.015,0.074,0.228,0.574,0.243,1
Harrison Barnes,21,81,9.2,4.1,1.2,2.0,0.029,0.144,0.176,0.526,0.072,0
Iman Shumpert,23,45,6.8,3.0,1.7,0.3,0.035,0.125,0.159,0.516,0.12,0
Josh Selby,22,10,2.0,0.5,0.4,-36.3,0.0,0.093,0.262,0.373,0.143,0
Meyers Leonard,21,69,5.5,3.7,0.5,-8.1,0.08,0.175,0.141,0.596,0.045,0
Maurice Harkless,20,76,8.2,4.4,0.7,-11.9,0.068,0.121,0.159,0.504,0.04,0
Marquis Teague,20,48,2.1,0.9,1.3,-2.7,0.009,0.126,0.187,0.412,0.275,0
Markieff Morris,23,82,8.2,4.8,1.3,-10.1,0.081,0.174,0.198,0.473,0.095,0
Marcus Morris,23,77,7.7,3.6,0.8,-4.2,0.059,0.146,0.188,0.516,0.068,0
MarShon Brooks,24,73,5.4,1.4,1.0,-2.6,0.04,0.095,0.224,0.523,0.153,0
Malcolm Lee,23,16,4.9,2.4,1.3,2.1,0.056,0.096,0.145,0.46,0.111,0
Michael Kidd-Gilchrist,19,78,9.0,5.8,1.5,-8.2,0.072,0.188,0.179,0.506,0.096,0
Orlando Johnson,24,51,4.0,2.2,0.9,1.6,0.038,0.16,0.168,0.523,0.135,0
Norris Cole,24,80,5.6,1.6,2.1,3.1,0.015,0.083,0.173,0.483,0.165,0
Nolan Smith,24,40,2.8,0.7,0.9,-4.2,0.027,0.075,0.245,0.435,0.229,0
Nikola Vucevic,22,77,13.1,11.9,1.9,-8.1,0.12,0.287,0.194,0.534,0.093,1
Miles Plumlee,24,14,0.9,1.6,0.1,-8.4,0.179,0.159,0.188,0.286,0.061,0
Mike Scott,24,40,4.6,2.8,0.3,-6.7,0.116,0.208,0.231,0.533,0.058,0
Kim English,24,41,2.9,0.9,0.6,-8.1,0.022,0.086,0.158,0.477,0.097,0
Khris Middleton,21,27,6.1,1.9,1.0,2.2,0.01,0.124,0.159,0.532,0.085,1
Kevin Murphy,23,17,0.9,0.2,0.1,-40.9,0.0,0.103,0.26,0.268,0.083,0
Kendall Marshall,21,48,3.0,0.9,3.0,-13.3,0.006,0.062,0.136,0.455,0.306,0
Kemba Walker,23,82,17.7,3.5,5.7,-9.7,0.023,0.093,0.255,0.517,0.308,1
Kawhi Leonard,22,58,11.9,6.0,1.6,10.1,0.044,0.172,0.166,0.592,0.077,1
Kenneth Faried,23,80,11.5,9.2,1.0,5.1,0.133,0.24,0.179,0.573,0.051,0
Klay Thompson,23,82,16.6,3.7,2.2,1.8,0.012,0.099,0.218,0.533,0.099,1
Lavoy Allen,24,79,5.8,5.0,0.9,-2.9,0.105,0.166,0.149,0.474,0.068,0
Kyrie Irving,21,59,22.5,3.7,5.9,-5.1,0.018,0.106,0.298,0.553,0.315,1
Kyle Singler,25,82,8.8,4.0,0.9,-4.5,0.054,0.113,0.158,0.517,0.053,0
Kyle O'Quinn,23,57,4.1,3.7,0.9,-5.4,0.113,0.236,0.178,0.535,0.122,0
Kris Joseph,24,10,0.9,0.7,0.1,-3.3,0.02,0.136,0.166,0.257,0.028,0
Andrew Goudelock,24,1,0.0,1.0,0.0,-88.3,0.111,0.0,0.157,0.0,0.0,0
Andre Drummond,19,60,7.9,7.6,0.5,-1.5,0.153,0.266,0.17,0.578,0.04,1
Alec Burks,21,64,7.0,2.3,1.4,3.8,0.038,0.111,0.2,0.507,0.127,0
E'Twaun Moore,24,75,7.8,2.2,2.7,-10.0,0.031,0.08,0.196,0.471,0.195,0
Harrison Barnes,22,78,9.5,4.0,1.5,-0.8,0.033,0.121,0.168,0.486,0.08,0
Isaiah Canaan,23,22,4.6,1.1,1.0,-4.8,0.03,0.07,0.206,0.506,0.144,0
Gorgui Dieng,24,60,4.8,5.0,0.7,-3.8,0.134,0.261,0.17,0.534,0.076,0
Jae Crowder,23,78,4.6,2.5,0.8,12.1,0.044,0.135,0.134,0.551,0.067,0
Glen Rice,23,11,2.9,1.8,0.6,-2.6,0.036,0.17,0.19,0.399,0.101,1
Erik Murphy,23,24,0.3,0.3,0.1,-40.0,0.029,0.111,0.114,0.231,0.065,0
Evan Fournier,21,76,8.4,2.7,1.5,0.1,0.024,0.124,0.195,0.533,0.119,0
Jamaal Franklin,22,21,1.9,1.1,0.3,4.8,0.029,0.138,0.142,0.489,0.053,0
Giannis Antetokounmpo,19,77,6.8,4.4,1.9,-4.4,0.047,0.16,0.15,0.518,0.12,1
John Henson,23,70,11.1,7.1,1.6,-11.5,0.105,0.208,0.204,0.543,0.111,0
John Jenkins,23,13,3.1,1.7,0.8,-4.8,0.022,0.127,0.163,0.457,0.113,0
Jeremy Lamb,22,78,8.5,2.4,1.5,8.1,0.021,0.118,0.203,0.522,0.123,0
Jared Cunningham,23,13,2.0,0.5,0.6,-0.9,0.015,0.062,0.167,0.464,0.154,0
Jared Sullinger,22,74,13.3,8.1,1.6,-2.9,0.126,0.206,0.237,0.497,0.097,0
Jeff Withey,24,58,3.3,2.6,0.4,2.1,0.085,0.167,0.121,0.59,0.057,0
Jeffery Taylor,25,26,8.0,2.3,0.8,-6.9,0.026,0.087,0.187,0.436,0.06,0
CJ McCollum,22,38,5.3,1.3,0.7,-4.0,0.016,0.094,0.205,0.521,0.089,0
Carrick Felix,23,7,2.7,0.9,0.6,4.7,0.037,0.135,0.221,0.603,0.143,0
Bradley Beal,21,73,17.1,3.7,3.3,2.0,0.024,0.1,0.244,0.507,0.155,1
Andre Roberson,22,40,1.9,2.4,0.4,6.7,0.112,0.155,0.103,0.518,0.051,0
Andrew Nicholson,24,76,5.7,3.4,0.3,-5.8,0.05,0.192,0.196,0.489,0.037,0
Anthony Bennett,21,52,4.2,3.0,0.3,-6.1,0.077,0.186,0.198,0.425,0.043,0
Anthony Davis,21,67,20.8,10.0,1.6,-1.7,0.102,0.234,0.252,0.582,0.078,1
Archie Goodwin,19,52,3.7,1.7,0.4,-7.6,0.051,0.121,0.192,0.507,0.061,0
Arnett Moultrie,23,12,3.0,2.9,0.2,-16.2,0.06,0.146,0.104,0.448,0.015,0
Austin Rivers,21,69,7.7,1.9,2.3,0.4,0.023,0.091,0.215,0.482,0.193,0
Ben McLemore,21,82,8.8,2.9,1.0,-5.7,0.027,0.097,0.168,0.485,0.058,0
Bernard James,29,30,0.9,1.4,0.1,-2.8,0.126,0.194,0.117,0.503,0.029,0
Dennis Schroder,20,49,3.7,1.2,1.9,-16.2,0.009,0.105,0.196,0.442,0.247,0
Dion Waiters,22,70,15.9,2.8,3.0,-2.5,0.017,0.09,0.269,0.508,0.183,0
Doron Lamb,22,53,3.6,0.9,0.8,-0.6,0.013,0.069,0.134,0.543,0.093,0
Draymond Green,24,82,6.2,5.0,1.9,5.8,0.053,0.197,0.149,0.498,0.127,1
Cody Zeller,21,82,6.0,4.3,1.1,-2.2,0.093,0.185,0.182,0.498,0.106,0
Damian Lillard,23,82,20.7,3.5,5.6,5.4,0.013,0.092,0.25,0.568,0.249,1
Darius Johnson-Odom,24,3,0.0,0.7,0.3,-9.9,0.0,0.133,0.271,0.0,0.1,0
Darius Miller,24,45,4.4,1.2,1.0,1.0,0.015,0.068,0.129,0.55,0.09,0
Royce White,23,3,0.0,0.0,0.0,-37.5,0.0,0.0,0.061,0.0,0.0,0
Rudy Gobert,22,45,2.3,3.4,0.2,-3.4,0.13,0.262,0.137,0.507,0.026,1
Ryan Kelly,23,59,8.0,3.7,1.6,-3.3,0.035,0.145,0.159,0.548,0.104,0
Sergey Karasev,20,22,1.7,0.7,0.3,-15.6,0.0,0.121,0.144,0.47,0.059,0
Shabazz Muhammad,21,37,3.9,1.4,0.2,-14.0,0.088,0.104,0.232,0.505,0.038,0
Shane Larkin,21,48,2.8,0.9,1.5,5.2,0.025,0.078,0.173,0.446,0.208,0
Solomon Hill,23,28,1.7,1.5,0.4,2.1,0.045,0.153,0.114,0.545,0.078,0
Quincy Acy,23,63,2.7,3.4,0.4,-7.8,0.092,0.19,0.101,0.52,0.051,0
Quincy Miller,21,52,4.9,2.8,0.5,-4.3,0.049,0.158,0.173,0.459,0.047,0
Ray McCallum,23,45,6.2,1.8,2.7,-6.0,0.022,0.079,0.179,0.439,0.216,0
Reggie Bullock,23,43,2.7,1.3,0.3,-0.8,0.03,0.113,0.154,0.46,0.049,0
Ricky Ledo,21,11,1.7,0.2,0.2,13.8,0.0,0.061,0.293,0.506,0.1,0
Robbie Hummel,25,53,3.4,2.5,0.4,1.1,0.057,0.167,0.126,0.492,0.052,0
Robert Sacre,25,65,5.4,3.9,0.8,-5.7,0.079,0.174,0.155,0.513,0.072,0
Tyler Zeller,24,70,5.7,4.0,0.5,-0.2,0.112,0.191,0.172,0.581,0.055,0
Tyshawn Taylor,24,23,3.9,0.7,1.6,-23.9,0.012,0.054,0.231,0.427,0.242,0
Victor Oladipo,22,80,13.8,4.1,4.1,-4.9,0.02,0.129,0.243,0.514,0.225,1
Will Barton,23,41,4.0,1.8,0.8,-0.7,0.044,0.154,0.216,0.488,0.149,0
Trey Burke,21,70,12.8,3.0,5.7,-6.4,0.018,0.09,0.219,0.473,0.28,0
Steven Adams,20,81,3.3,4.1,0.5,3.8,0.142,0.178,0.116,0.541,0.05,0
Terrence Jones,22,76,12.1,6.9,1.1,4.1,0.092,0.185,0.185,0.577,0.067,0
Terrence Ross,23,81,10.9,3.1,1.0,4.0,0.023,0.113,0.186,0.553,0.06,0
Thomas Robinson,23,70,4.8,4.4,0.5,-4.7,0.132,0.254,0.197,0.502,0.061,0
Tim Hardaway Jr.,22,81,10.2,1.5,0.8,-5.9,0.012,0.066,0.192,0.554,0.059,0
Tony Mitchell,22,21,1.0,1.2,0.1,2.6,0.174,0.177,0.132,0.54,0.04,0
Tony Snell,22,77,4.5,1.6,0.9,-4.2,0.018,0.095,0.151,0.489,0.095,0
Tony Wroten,21,72,13.0,3.2,3.0,-12.1,0.041,0.099,0.275,0.493,0.21,0
Tornike Shengelia,22,26,1.1,0.6,0.5,-11.0,0.029,0.094,0.127,0.46,0.141,0
Peyton Siva,23,24,2.3,0.6,1.4,-6.3,0.009,0.065,0.165,0.425,0.258,0
Lorenzo Brown,23,26,2.5,1.1,1.6,-3.1,0.036,0.099,0.199,0.349,0.281,0
Justin Hamilton,24,8,3.3,0.9,0.0,-13.9,0.071,0.065,0.177,0.586,0.0,0
Kelly Olynyk,23,70,8.7,5.2,1.6,-2.3,0.112,0.187,0.205,0.546,0.123,0
Kendall Marshall,22,54,8.0,2.9,8.8,-5.7,0.011,0.093,0.163,0.494,0.426,0
Kentavious Caldwell-Pope,21,80,5.9,2.0,0.7,-1.4,0.024,0.086,0.138,0.483,0.05,0
Khris Middleton,22,82,12.1,3.8,2.1,-8.2,0.027,0.121,0.19,0.541,0.114,1
Kyle O'Quinn,24,69,6.2,5.3,1.1,0.4,0.101,0.244,0.186,0.526,0.104,0
Perry Jones III,22,62,3.5,1.8,0.4,5.7,0.045,0.125,0.13,0.541,0.05,0
Marquis Teague,21,40,2.7,1.0,1.5,-9.2,0.003,0.101,0.18,0.398,0.222,0
Nemanja Nedovic,23,24,1.1,0.6,0.5,-19.8,0.023,0.09,0.17,0.306,0.16,0
Ognjen Kuzmic,24,21,0.7,1.0,0.1,-27.3,0.105,0.143,0.126,0.42,0.034,0
Orlando Johnson,25,45,2.2,1.2,0.4,-4.7,0.026,0.127,0.161,0.402,0.087,0
Otto Porter Jr.,21,37,2.1,1.5,0.3,-4.8,0.076,0.145,0.152,0.405,0.051,0
Nate Wolters,23,58,7.2,2.6,3.2,-1.8,0.028,0.102,0.167,0.486,0.227,0
Mason Plumlee,24,70,7.4,4.4,0.9,-1.3,0.094,0.199,0.172,0.67,0.082,0
Maurice Harkless,21,80,7.4,3.3,1.0,-7.2,0.04,0.116,0.147,0.542,0.063,0
Meyers Leonard,22,40,2.5,2.8,0.5,-12.2,0.08,0.265,0.139,0.489,0.08,0
Michael Carter-Williams,22,70,16.7,6.2,6.3,-9.1,0.043,0.158,0.256,0.48,0.292,0
Michael Kidd-Gilchrist,20,62,7.2,5.2,0.8,2.0,0.085,0.161,0.155,0.516,0.055,0
Mike Muscala,22,20,3.8,2.6,0.4,-20.3,0.089,0.206,0.192,0.48,0.058,0
Mike Scott,25,80,9.6,3.6,0.9,-6.3,0.049,0.175,0.239,0.559,0.091,0
Miles Plumlee,25,80,8.1,7.8,0.5,1.7,0.111,0.24,0.163,0.529,0.033,0
Andre Drummond,20,81,13.5,13.2,0.4,-5.0,0.177,0.279,0.167,0.599,0.021,1
Alex Len,21,42,2.0,2.4,0.1,-5.7,0.118,0.194,0.14,0.469,0.017,0
Allen Crabbe,22,15,2.2,0.6,0.4,1.9,0.011,0.087,0.163,0.475,0.088,0
PJ Hairston,22,45,5.6,2.0,0.5,-8.0,0.032,0.117,0.196,0.446,0.051,0
Otto Porter Jr.,22,74,6.0,3.0,0.9,0.6,0.058,0.118,0.152,0.523,0.068,0
Noah Vonleh,19,25,3.3,3.4,0.2,-13.2,0.105,0.26,0.17,0.475,0.029,0
Ryan Kelly,24,52,6.4,2.8,1.8,-7.4,0.011,0.123,0.143,0.473,0.113,0
Russ Smith,24,12,2.5,0.5,0.7,10.4,0.015,0.078,0.251,0.488,0.216,0
Rudy Gobert,23,82,8.4,9.5,1.3,1.2,0.142,0.266,0.14,0.627,0.087,1
Rodney Hood,22,50,8.7,2.3,1.7,3.3,0.01,0.115,0.196,0.529,0.136,0
Ricky Ledo,22,17,5.3,2.1,1.1,-14.7,0.073,0.098,0.236,0.426,0.143,0
Nik Stauskas,21,73,4.4,1.2,0.9,-7.0,0.011,0.075,0.141,0.492,0.092,0
Reggie Bullock,24,36,1.9,1.4,0.2,-1.5,0.003,0.159,0.114,0.466,0.038,0
Ray McCallum,24,68,7.4,2.6,2.8,-8.9,0.04,0.099,0.178,0.496,0.21,0
Nick Johnson,22,28,2.6,1.4,0.4,-7.3,0.053,0.1,0.173,0.43,0.069,0
Markel Brown,23,47,4.6,2.3,0.8,-0.6,0.022,0.135,0.149,0.459,0.07,0
Marcus Smart,21,67,7.8,3.3,3.1,2.5,0.037,0.101,0.152,0.491,0.161,0
Lucas Nogueira,22,6,1.0,1.8,0.2,-20.7,0.067,0.45,0.199,0.307,0.071,0
Lorenzo Brown,24,29,4.2,2.4,3.1,-7.9,0.031,0.126,0.136,0.468,0.257,0
Nerlens Noel,21,75,9.9,8.1,1.7,-9.1,0.082,0.207,0.173,0.493,0.099,0
Nate Wolters,24,21,2.0,1.6,1.0,-3.4,0.035,0.116,0.134,0.352,0.127,0
Mitch McGary,23,32,6.3,5.2,0.4,4.0,0.12,0.239,0.186,0.55,0.043,0
Mike Muscala,23,40,4.9,3.0,0.6,5.3,0.121,0.148,0.165,0.608,0.08,0
Michael Carter-Williams,23,66,14.6,5.3,6.7,-3.7,0.032,0.15,0.268,0.461,0.374,0
Mason Plumlee,25,82,8.7,6.2,0.9,-5.6,0.116,0.221,0.195,0.57,0.069,0
Sergey Karasev,21,33,4.6,2.0,1.4,0.7,0.046,0.088,0.141,0.508,0.123,0
Ben McLemore,22,82,12.1,2.9,1.7,-1.3,0.014,0.086,0.172,0.552,0.082,0
Tony Snell,23,72,6.0,2.4,0.9,2.8,0.024,0.109,0.142,0.55,0.068,0
Trey Burke,22,76,12.8,2.7,4.3,-1.6,0.015,0.087,0.237,0.455,0.245,0
Tyler Ennis,20,33,3.7,1.1,2.2,-7.8,0.018,0.081,0.203,0.411,0.278,0
Andre Roberson,23,67,3.4,3.8,1.0,5.1,0.052,0.159,0.089,0.513,0.075,0
Andrew Wiggins,20,82,16.9,4.6,2.1,-10.1,0.05,0.096,0.226,0.517,0.097,1
Anthony Bennett,22,57,5.2,3.8,0.8,-16.5,0.062,0.229,0.176,0.458,0.087,0
Archie Goodwin,20,41,5.6,1.8,1.1,-15.4,0.049,0.1,0.23,0.486,0.149,0
Allen Crabbe,23,51,3.3,1.4,0.8,-1.8,0.011,0.104,0.115,0.525,0.082,0
TJ Warren,21,40,6.1,2.1,0.6,-7.4,0.068,0.082,0.177,0.551,0.069,0
Steven Adams,21,70,7.7,7.5,0.9,0.2,0.124,0.198,0.144,0.549,0.056,0
Spencer Dinwiddie,22,34,4.3,1.4,3.1,-8.7,0.009,0.112,0.215,0.394,0.394,0
Solomon Hill,24,82,8.9,3.8,2.2,-3.6,0.033,0.115,0.161,0.507,0.121,0
Shane Larkin,22,76,6.2,2.3,3.0,-11.1,0.018,0.096,0.137,0.504,0.201,0
Shabazz Napier,23,51,5.1,2.2,2.5,-1.4,0.021,0.116,0.157,0.517,0.216,0
Shabazz Muhammad,22,38,13.5,4.1,1.2,-9.7,0.079,0.125,0.245,0.556,0.091,0
Alex Len,22,69,6.3,6.6,0.5,0.5,0.102,0.223,0.135,0.542,0.03,0
Adreian Payne,24,32,6.7,5.1,0.9,-16.9,0.073,0.186,0.176,0.443,0.067,0
Aaron Gordon,19,47,5.2,3.6,0.7,-5.6,0.064,0.171,0.156,0.517,0.064,0
Victor Oladipo,23,72,17.9,4.2,4.1,-5.7,0.022,0.114,0.251,0.527,0.188,1
Zach LaVine,20,77,10.1,2.8,3.6,-14.5,0.016,0.116,0.224,0.515,0.25,1
Dwight Powell,23,29,3.1,1.7,0.3,-4.4,0.08,0.161,0.167,0.552,0.058,0
Elfrid Payton,21,82,8.9,4.3,6.5,-3.4,0.047,0.111,0.182,0.456,0.314,0
Doug McDermott,23,36,3.0,1.2,0.2,-12.2,0.021,0.13,0.188,0.48,0.033,0
Devyn Marble,22,16,2.3,1.9,1.1,-1.8,0.024,0.142,0.124,0.362,0.102,0
Dennis Schroder,21,77,10.0,2.1,4.1,-0.3,0.023,0.099,0.274,0.516,0.373,0
Gorgui Dieng,25,73,9.7,8.3,2.0,-9.1,0.115,0.211,0.151,0.573,0.105,0
Glenn Robinson III,21,35,2.1,1.1,0.3,3.1,0.063,0.106,0.146,0.471,0.064,0
Glen Rice,24,5,2.2,0.8,0.4,-26.0,0.059,0.069,0.211,0.312,0.083,1
Giannis Antetokounmpo,20,81,12.7,6.7,2.6,1.1,0.046,0.201,0.196,0.552,0.133,1
Gary Harris,20,55,3.4,1.2,0.5,-12.8,0.029,0.068,0.162,0.395,0.061,0
Erick Green,24,43,3.4,0.7,0.9,-11.0,0.017,0.068,0.186,0.436,0.165,0
Cameron Bairstow,24,18,0.6,0.4,0.1,-16.5,0.111,0.041,0.14,0.309,0.021,0
CJ Wilcox,24,21,2.0,0.3,0.4,-10.9,0.011,0.062,0.223,0.527,0.151,0
CJ McCollum,23,62,6.8,1.5,1.0,5.3,0.016,0.083,0.205,0.534,0.104,0
Bruno Caboclo,19,8,1.3,0.3,0.0,-60.3,0.048,0.05,0.315,0.417,0.0,0
Tim Hardaway Jr.,23,70,11.5,2.2,1.8,-10.8,0.008,0.101,0.235,0.512,0.134,0
Grant Jerrett,21,8,2.0,1.1,0.4,-22.3,0.034,0.163,0.249,0.303,0.091,0
Dante Exum,19,82,4.8,1.6,2.4,3.3,0.018,0.065,0.141,0.457,0.169,0
Cory Jefferson,24,50,3.7,2.9,0.3,6.8,0.101,0.2,0.174,0.48,0.047,0
Cody Zeller,22,62,7.6,5.8,1.6,1.4,0.073,0.202,0.155,0.53,0.106,0
Clint Capela,21,12,2.7,3.0,0.2,5.6,0.115,0.241,0.213,0.409,0.037,0
Cleanthony Early,24,39,5.4,2.5,0.9,-13.0,0.038,0.139,0.195,0.447,0.102,0
Julius Randle,20,1,2.0,0.0,0.0,-74.1,0.0,0.0,0.17,0.258,0.0,1
Jordan Clarkson,23,59,11.9,3.2,3.5,-8.6,0.04,0.109,0.234,0.528,0.243,0
Jordan Adams,20,30,3.1,0.9,0.5,1.3,0.039,0.084,0.195,0.489,0.101,0
Johnny O'Bryant III,22,34,2.9,1.9,0.5,-13.9,0.078,0.122,0.194,0.379,0.076,0
Joffrey Lauvergne,23,24,3.9,3.2,0.5,-20.4,0.096,0.218,0.193,0.459,0.09,0
Joe Harris,23,51,2.7,0.8,0.5,-12.1,0.016,0.083,0.142,0.537,0.083,0
KJ McDaniels,22,62,7.9,3.2,1.2,-8.6,0.049,0.113,0.192,0.494,0.095,0
Kyle Anderson,21,33,2.2,2.2,0.8,-4.8,0.017,0.21,0.135,0.389,0.116,0
Kentavious Caldwell-Pope,22,82,12.7,3.1,1.3,0.5,0.019,0.092,0.192,0.501,0.065,0
Kelly Olynyk,24,64,10.3,4.7,1.7,4.7,0.07,0.169,0.208,0.558,0.115,0
Jusuf Nurkic,20,62,6.9,6.2,0.8,-1.5,0.116,0.249,0.205,0.483,0.072,0
Jamaal Franklin,23,3,1.0,0.7,1.0,-48.4,0.091,0.091,0.136,0.75,0.273,0
Jabari Parker,20,25,12.3,5.5,1.7,-5.2,0.078,0.142,0.204,0.527,0.095,0
Isaiah Canaan,24,47,9.2,1.9,2.1,-3.8,0.02,0.082,0.217,0.534,0.189,0
James Ennis III,24,62,5.0,2.8,0.8,-0.1,0.058,0.14,0.146,0.541,0.074,0
Jerami Grant,21,65,6.3,3.0,1.2,-6.0,0.037,0.12,0.164,0.47,0.095,0
Jeff Withey,25,37,2.6,1.7,0.3,-5.4,0.101,0.197,0.175,0.57,0.07,0
Jarnell Stokes,21,19,3.0,1.8,0.2,5.1,0.133,0.154,0.193,0.578,0.053,0
James Young,19,31,3.4,1.4,0.4,-2.9,0.027,0.11,0.153,0.457,0.059,0
Gary Harris,21,76,12.3,2.9,1.9,-5.1,0.024,0.077,0.163,0.566,0.093,0
Glenn Robinson III,22,45,3.8,1.5,0.6,-4.4,0.025,0.118,0.161,0.508,0.077,0
Frank Kaminsky,23,81,7.5,4.1,1.2,-0.4,0.044,0.171,0.17,0.513,0.095,0
Doug McDermott,24,81,9.4,2.4,0.7,-3.7,0.021,0.09,0.171,0.561,0.049,0
Dwight Powell,24,69,5.8,4.0,0.6,-1.0,0.091,0.214,0.182,0.557,0.077,0
Edy Tavares,24,11,2.3,1.9,0.3,-3.1,0.132,0.222,0.168,0.555,0.055,0
Elfrid Payton,22,73,10.7,3.6,6.4,-2.1,0.038,0.096,0.201,0.478,0.317,0
