PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FullName,isallstar
28.0,47,2.0,936.0,167,299,0.559,1.0,5.0,0.2,85,120,0.708,101.0,121.0,222.0,30,22.0,23.0,52.0,77,420,Bo Lamar,0
23.0,11,0.0,61.0,6,17,0.353,1.0,8.0,0.125,6,10,0.6,4.0,6.0,10.0,3,3.0,2.0,5.0,7,19,Jeff Lamp,0
23.0,19,1.0,174.0,15,31,0.484,5.0,12.0,0.417,9,12,0.75,17.0,25.0,42.0,5,8.0,5.0,11.0,32,44,Maciej Lampe,0
25.0,49,30.0,759.0,70,145,0.483,0.0,1.0,0.0,29,56,0.518,66.0,131.0,197.0,9,22.0,52.0,27.0,125,169,Jim Lampley,0
26.0,75,0.0,1258.0,183,349,0.524,0.0,1.0,0.0,58,118,0.492,126.0,220.0,346.0,28,51.0,105.0,45.0,186,424,Sean Lampley,0
21.0,43,7.0,609.0,94,134,0.701,0.0,0.0,0.0,32,60,0.533,52.0,54.0,106.0,21,13.0,56.0,29.0,98,220,Jock Landale,0
22.0,31,11.0,383.0,60,87,0.69,0.0,0.0,0.0,27,41,0.659,44.0,59.0,103.0,17,11.0,34.0,22.0,54,147,Carl Landry,0
24.0,2,0.0,5.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,Marcus Landry,0
24.0,32,0.0,337.0,27,64,0.422,1.0,5.0,0.2,12,16,0.75,3.0,16.0,19.0,67,15.0,1.0,20.0,27,67,Andrew Lang,0
25.0,9,0.0,81.0,4,12,0.333,1.0,2.0,0.5,1,4,0.25,1.0,4.0,5.0,26,4.0,0.0,10.0,11,10,Antonio Lang,0
23.0,38,1.0,360.0,25,86,0.291,3.0,10.0,0.3,16,25,0.64,8.0,31.0,39.0,40,11.0,2.0,18.0,22,69,James Lang,0
24.0,10,0.0,108.0,10,27,0.37,3.0,12.0,0.25,3,4,0.75,0.0,11.0,11.0,3,3.0,0.0,4.0,12,26,Trajan Langdon,0
24.0,32,0.0,217.0,38,82,0.463,7.0,26.0,0.269,23,46,0.5,6.0,23.0,29.0,39,12.0,0.0,14.0,17,106,Keith Langford,0
25.0,8,0.0,65.0,7,22,0.318,2.0,6.0,0.333,5,10,0.5,1.0,5.0,6.0,6,3.0,0.0,6.0,4,21,Romeo Langford,0
25.0,2,0.0,3.0,3,3,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,6,Stu Lantz,0
20.0,28,2.0,412.0,56,125,0.448,32.0,72.0,0.444,26,27,0.963,13.0,42.0,55.0,15,14.0,4.0,15.0,48,170,Shane Larkin,0
21.0,81,74.0,2747.0,392,927,0.423,186.0,488.0,0.381,251,307,0.818,65.0,333.0,398.0,135,75.0,58.0,110.0,191,1221,John Laskowski,0
23.0,45,41.0,1457.0,204,511,0.399,62.0,176.0,0.352,63,78,0.808,37.0,153.0,190.0,150,52.0,12.0,61.0,129,533,Stephane Lasme,0
24.0,82,7.0,2033.0,231,588,0.393,77.0,224.0,0.344,86,114,0.754,43.0,245.0,288.0,207,77.0,22.0,61.0,177,625,Dave Lattin,0
22.0,9,0.0,19.0,0,3,0.0,0.0,1.0,0.0,0,0,0.0,2.0,1.0,3.0,1,2.0,0.0,2.0,2,0,Walt Lautenbach,0
23.0,44,6.0,375.0,75,136,0.551,2.0,11.0,0.182,35,55,0.636,11.0,31.0,42.0,34,14.0,3.0,19.0,40,187,Joffrey Lauvergne,0
29.0,67,60.0,1909.0,222,529,0.42,66.0,193.0,0.342,57,78,0.731,48.0,282.0,330.0,125,78.0,15.0,64.0,90,567,Bob Lavoy,0
30.0,7,0.0,74.0,8,25,0.32,6.0,16.0,0.375,0,0,0.0,2.0,13.0,15.0,3,3.0,0.0,1.0,2,22,Acie Law,0
27.0,10,0.0,62.0,7,15,0.467,0.0,0.0,0.0,2,8,0.25,12.0,10.0,22.0,4,2.0,1.0,5.0,14,16,Vic Law,0
27.0,3,0.0,11.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,4.0,3.0,7.0,1,1.0,1.0,0.0,0,0,Gani Lawal,0
24.0,2,0.0,13.0,1,7,0.143,0.0,0.0,0.0,1,2,0.5,0.0,0.0,0.0,0,2.0,0.0,1.0,0,3,Ed Lawrence,0
25.0,8,3.0,146.0,18,52,0.346,5.0,18.0,0.278,3,4,0.75,7.0,8.0,15.0,18,4.0,1.0,8.0,15,44,A.J. Lawson,0
24.0,67,11.0,1301.0,130,325,0.4,39.0,137.0,0.285,78,101,0.772,39.0,146.0,185.0,94,41.0,47.0,75.0,135,377,Jason Lawson,0
25.0,79,5.0,1410.0,163,380,0.429,53.0,149.0,0.356,95,114,0.833,53.0,152.0,205.0,87,45.0,43.0,70.0,190,474,Ty Lawson,0
23.0,4,0.0,45.0,9,23,0.391,3.0,12.0,0.25,0,2,0.0,3.0,1.0,4.0,1,0.0,0.0,4.0,4,21,Dennis Layton,0
24.0,16,0.0,98.0,9,36,0.25,4.0,23.0,0.174,2,4,0.5,0.0,7.0,7.0,2,4.0,1.0,3.0,4,24,Caris LeVert,0
24.0,5,0.0,43.0,0,7,0.0,0.0,5.0,0.0,0,0,0.0,1.0,6.0,7.0,0,0.0,0.0,3.0,4,0,Jeff Lebo,0
20.0,59,59.0,1824.0,280,699,0.401,105.0,296.0,0.355,63,72,0.875,27.0,84.0,111.0,229,42.0,4.0,151.0,92,728,Eric Leckner,0
21.0,54,50.0,1790.0,362,802,0.451,105.0,266.0,0.395,112,132,0.848,23.0,106.0,129.0,329,66.0,6.0,164.0,110,941,Jalen Lecque,0
23.0,67,62.0,2122.0,340,775,0.439,13.0,39.0,0.333,138,157,0.879,68.0,159.0,227.0,429,116.0,7.0,167.0,188,831,Butch Lee,0
24.0,79,79.0,2661.0,466,1074,0.434,10.0,43.0,0.233,203,251,0.809,101.0,227.0,328.0,505,175.0,14.0,187.0,216,1145,Clyde Lee,0
23.0,38,0.0,293.0,23,70,0.329,4.0,14.0,0.286,3,7,0.429,7.0,17.0,24.0,45,21.0,4.0,25.0,50,53,David Lee,1
26.0,8,0.0,149.0,7,37,0.189,0.0,7.0,0.0,5,6,0.833,2.0,10.0,12.0,18,7.0,1.0,9.0,18,19,Doug Lee,0
23.0,75,13.0,1411.0,170,319,0.533,0.0,3.0,0.0,129,174,0.741,141.0,265.0,406.0,103,48.0,70.0,81.0,245,469,George Lee,0
24.0,80,34.0,1529.0,141,299,0.472,0.0,2.0,0.0,129,176,0.733,123.0,208.0,331.0,128,44.0,66.0,68.0,217,411,Greg Lee,0
20.0,80,43.0,2293.0,361,735,0.491,8.0,28.0,0.286,105,149,0.705,175.0,326.0,501.0,145,86.0,131.0,110.0,189,835,Keith Lee,0
21.0,77,77.0,2991.0,549,1100,0.499,6.0,21.0,0.286,205,272,0.754,190.0,428.0,618.0,236,105.0,163.0,175.0,199,1309,Kurk Lee,0
23.0,24,0.0,205.0,15,51,0.294,6.0,23.0,0.261,15,20,0.75,3.0,18.0,21.0,18,5.0,1.0,12.0,18,51,Malcolm Lee,0
24.0,4,0.0,63.0,11,27,0.407,0.0,8.0,0.0,4,4,1.0,0.0,3.0,3.0,7,1.0,1.0,2.0,3,26,Rock Lee,0
25.0,51,22.0,858.0,105,242,0.434,3.0,10.0,0.3,17,26,0.654,27.0,67.0,94.0,76,32.0,6.0,38.0,94,230,Russell Lee,0
30.0,68,47.0,1664.0,223,389,0.573,0.0,0.0,0.0,96,138,0.696,149.0,346.0,495.0,38,40.0,95.0,34.0,158,542,Saben Lee,0
31.0,82,82.0,2632.0,242,565,0.428,0.0,0.0,0.0,114,176,0.648,227.0,417.0,644.0,90,57.0,133.0,84.0,197,598,Ed Leede,0
24.0,19,0.0,149.0,16,49,0.327,3.0,15.0,0.2,5,10,0.5,5.0,10.0,15.0,31,10.0,0.0,16.0,5,40,Hank Lefkowitz,0
25.0,71,0.0,1048.0,101,265,0.381,36.0,96.0,0.375,10,12,0.833,11.0,86.0,97.0,120,41.0,5.0,75.0,75,248,Tim Legler,0
23.0,12,0.0,128.0,5,21,0.238,1.0,4.0,0.25,2,5,0.4,9.0,14.0,23.0,7,5.0,3.0,2.0,16,13,Alex Len,0
22.0,71,20.0,1499.0,176,359,0.49,0.0,13.0,0.0,102,127,0.803,37.0,119.0,156.0,243,78.0,9.0,116.0,141,454,Gary Leonard,0
23.0,73,22.0,1721.0,208,421,0.494,4.0,21.0,0.19,88,114,0.772,34.0,128.0,162.0,289,90.0,7.0,117.0,151,508,Kawhi Leonard,1
25.0,33,1.0,267.0,52,102,0.51,0.0,0.0,0.0,27,34,0.794,35.0,42.0,77.0,10,8.0,6.0,11.0,40,131,Meyers Leonard,0
23.0,28,0.0,225.0,22,65,0.338,5.0,14.0,0.357,19,25,0.76,3.0,16.0,19.0,28,7.0,1.0,15.0,22,68,Jim Les,0
25.0,3,0.0,23.0,2,10,0.2,0.0,1.0,0.0,0,0,0.0,0.0,1.0,1.0,2,0.0,0.0,1.0,0,4,Travis Leslie,0
22.0,39,9.0,538.0,85,170,0.5,7.0,18.0,0.389,40,56,0.714,26.0,49.0,75.0,18,8.0,3.0,20.0,62,217,Ronnie Lester,0
23.0,82,1.0,1479.0,258,585,0.441,79.0,197.0,0.401,80,111,0.721,44.0,166.0,210.0,58,31.0,19.0,85.0,197,675,Clifford Lett,0
20.0,24,2.0,239.0,19,44,0.432,5.0,20.0,0.25,5,7,0.714,21.0,62.0,83.0,17,10.0,11.0,6.0,28,48,Jon Leuer,0
21.0,75,1.0,970.0,86,177,0.486,24.0,59.0,0.407,29,47,0.617,120.0,187.0,307.0,64,44.0,29.0,47.0,135,225,Andrew Levane,0
23.0,32,5.0,389.0,66,147,0.449,16.0,49.0,0.327,38,61,0.623,58.0,42.0,100.0,20,9.0,6.0,18.0,55,186,Cliff Levingston,0
24.0,28,0.0,243.0,63,116,0.543,14.0,39.0,0.359,41,52,0.788,33.0,30.0,63.0,18,3.0,2.0,14.0,43,181,Bobby Lewis,0
24.0,82,75.0,2521.0,350,661,0.53,0.0,1.0,0.0,275,375,0.733,201.0,404.0,605.0,143,63.0,90.0,164.0,265,975,Cedric Lewis,0
25.0,69,69.0,2469.0,378,651,0.581,0.0,1.0,0.0,252,376,0.67,208.0,432.0,640.0,165,69.0,109.0,135.0,254,1008,Fred Lewis,0
21.0,82,79.0,3007.0,551,1064,0.518,1.0,5.0,0.2,338,477,0.709,238.0,492.0,730.0,223,41.0,169.0,224.0,195,1441,Freddie Lewis,0
22.0,82,82.0,2948.0,569,1116,0.51,1.0,10.0,0.1,416,565,0.736,192.0,528.0,720.0,229,34.0,148.0,213.0,220,1555,Grady Lewis,0
27.0,1,0.0,7.0,0,4,0.0,0.0,2.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0,Martin Lewis,0
24.0,54,1.0,612.0,117,206,0.568,0.0,4.0,0.0,72,109,0.661,75.0,107.0,182.0,16,31.0,36.0,44.0,101,306,Maxwell Lewis,0
25.0,70,11.0,1248.0,249,462,0.539,0.0,6.0,0.0,150,207,0.725,129.0,191.0,320.0,40,44.0,53.0,102.0,197,648,Quincy Lewis,0
23.0,77,14.0,1104.0,148,311,0.476,0.0,3.0,0.0,108,171,0.632,87.0,183.0,270.0,36,24.0,33.0,88.0,178,404,Ralph Lewis,0
25.0,2,0.0,9.0,0,1,0.0,0.0,0.0,0.0,1,2,0.5,0.0,1.0,1.0,0,0.0,0.0,0.0,2,1,Rashard Lewis,1
20.0,78,43.0,2103.0,321,760,0.422,52.0,143.0,0.364,152,209,0.727,93.0,255.0,348.0,100,71.0,74.0,140.0,192,846,Reggie Lewis,1
21.0,81,81.0,3000.0,625,1355,0.461,134.0,387.0,0.346,248,316,0.785,140.0,359.0,499.0,158,111.0,79.0,190.0,230,1632,Scottie Lewis,0
28.0,7,0.0,70.0,8,17,0.471,4.0,8.0,0.5,2,2,1.0,1.0,6.0,7.0,5,2.0,1.0,3.0,9,22,Marcus Liberty,0
33.0,19,0.0,58.0,8,25,0.32,5.0,16.0,0.313,0,0,0.0,2.0,3.0,5.0,6,2.0,1.0,4.0,7,21,Todd Lichti,0
25.0,9,0.0,32.0,1,10,0.1,0.0,4.0,0.0,2,2,1.0,2.0,1.0,3.0,2,0.0,0.0,0.0,2,4,E.J. Liddell,0
23.0,39,0.0,241.0,22,58,0.379,8.0,21.0,0.381,5,11,0.455,4.0,11.0,15.0,36,13.0,2.0,15.0,36,57,DeAndre Liggins,0
24.0,62,2.0,685.0,56,169,0.331,12.0,40.0,0.3,28,56,0.5,19.0,48.0,67.0,74,37.0,12.0,42.0,95,152,Bill Ligon,0
23.0,11,2.0,182.0,28,59,0.475,7.0,9.0,0.778,18,29,0.621,15.0,18.0,33.0,7,7.0,1.0,10.0,13,81,Damian Lillard,1
24.0,5,0.0,18.0,1,3,0.333,0.0,0.0,0.0,0,0,0.0,2.0,1.0,3.0,0,0.0,2.0,3.0,3,2,Jeremy Lin,0
23.0,48,2.0,554.0,76,145,0.524,0.0,4.0,0.0,62,92,0.674,46.0,74.0,120.0,14,15.0,18.0,36.0,123,214,Steve Lingenfelter,0
24.0,72,0.0,1199.0,202,352,0.574,1.0,5.0,0.2,116,149,0.779,119.0,184.0,303.0,32,36.0,29.0,61.0,201,521,Alton Lister,0
24.0,70,14.0,1239.0,122,264,0.462,11.0,47.0,0.234,66,82,0.805,59.0,114.0,173.0,56,24.0,22.0,49.0,108,321,Nassir Little,0
25.0,39,0.0,465.0,69,157,0.439,16.0,37.0,0.432,14,18,0.778,16.0,42.0,58.0,33,10.0,9.0,27.0,31,168,Dereck Lively II,0
22.0,49,1.0,345.0,56,144,0.389,16.0,47.0,0.34,27,41,0.659,29.0,46.0,75.0,12,10.0,4.0,21.0,54,155,Isaiah Livers,0
23.0,59,1.0,591.0,64,207,0.309,15.0,68.0,0.221,39,55,0.709,35.0,75.0,110.0,19,15.0,15.0,34.0,87,182,Chris Livingston,0
